customer_id,address_surragate_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation
3503,3503,Tootsie,Rafter,Female,1979-03-12,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3
3504,3504,Keriann,Perdue,Female,1963-07-06,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,10
3505,3505,Dolly,Scallan,Female,1974-08-06,,Retail,Mass Customer,N,No,9
3506,3506,Mercy,Donisi,Female,1975-06-18,Web Designer I,Financial Services,Mass Customer,N,No,2
3507,3507,Christoph,Greatreax,Male,1955-03-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,4
3508,3508,Malvin,Marre,Male,1986-08-09,Pharmacist,Health,Mass Customer,N,No,10
3509,3509,Janine,Hesey,Female,1978-11-22,Pharmacist,Health,Mass Customer,N,Yes,9
3510,3510,Jemima,Izaac,U,,Safety Technician II,IT,Affluent Customer,N,Yes,7
3511,3511,Willem,Spraging,Male,1966-12-31,Food Chemist,Health,Affluent Customer,N,No,5
3512,3512,Vladimir,Abramowsky,Male,1994-03-24,VP Accounting,Financial Services,Mass Customer,N,Yes,10
3513,3513,Enriqueta,Waterhowse,U,,Internal Auditor,IT,Affluent Customer,N,Yes,8
3514,3514,Darcy,Ilett,Male,1962-08-24,Environmental Specialist,,Mass Customer,N,No,8
3515,3515,Leelah,Pynner,Female,1975-01-14,Staff Scientist,Telecommunications,High Net Worth,N,Yes,5
3516,3516,Diarmid,Vearnals,Male,1977-04-30,,Property,Mass Customer,N,Yes,12
3517,3517,Domeniga,Terney,Female,1957-07-04,Accounting Assistant IV,,Mass Customer,N,Yes,11
3518,3518,Magdaia,Beardwell,Female,1980-06-18,Biostatistician I,IT,Mass Customer,N,Yes,11
3519,3519,Aldus,Kenningley,Male,1978-05-21,Software Consultant,Manufacturing,Mass Customer,N,Yes,10
3520,3520,Travis,Kaszper,Male,1963-08-17,Research Nurse,Health,Mass Customer,N,Yes,2
3521,3521,Oneida,Olivia,Female,1980-03-10,Research Associate,,High Net Worth,N,Yes,3
3522,3522,Lorri,Byrth,Female,1989-08-21,Cost Accountant,Financial Services,High Net Worth,N,Yes,9
3523,3523,Lin,Tarver,Male,1975-06-14,,,Affluent Customer,N,No,9
3524,3524,Waiter,Piscopello,Male,1973-12-30,Design Engineer,Financial Services,Mass Customer,N,Yes,10
3525,3525,Town,Yitzhakov,Male,1996-08-16,Editor,,Mass Customer,N,No,7
3526,3526,Pail,Iacopini,Male,1978-09-19,General Manager,Telecommunications,High Net Worth,N,Yes,8
3527,3527,Kiley,Scotson,Female,1978-12-02,Senior Cost Accountant,Financial Services,High Net Worth,N,No,10
3528,3528,Eliot,Scammell,Male,1964-04-06,Internal Auditor,Manufacturing,Mass Customer,N,Yes,6
3529,3529,Austine,Kinny,Female,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,N,Yes,5
3530,3530,Erik,Kenneford,Male,1973-10-23,Staff Scientist,,High Net Worth,N,Yes,1
3531,3531,Shannah,Pountain,Female,1969-01-27,Marketing Manager,Retail,Affluent Customer,N,Yes,6
3532,3532,May,Birch,Female,1990-07-24,Media Manager I,Health,High Net Worth,N,Yes,10
3533,3533,Neale,Lowings,Male,1981-02-14,,Financial Services,Affluent Customer,N,Yes,7
3534,3534,Kacie,Stanbrooke,Female,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,Yes,9
3535,3535,Bren,Dabbes,Female,1994-09-15,Technical Writer,Manufacturing,High Net Worth,N,No,7
3536,3536,Laurence,Aulsford,Male,1967-12-24,Professor,Retail,Affluent Customer,N,No,8
3537,3537,Sholom,Pavlasek,Male,1997-01-15,Graphic Designer,Financial Services,Mass Customer,N,No,9
3538,3538,Kerby,Nassie,Male,1977-11-14,Marketing Manager,Health,Mass Customer,N,No,2
3539,3539,Sheelah,Caine,Female,1985-03-21,,IT,Mass Customer,N,Yes,4
3540,3540,Ali,Naris,Male,1954-08-27,,,Mass Customer,N,Yes,4
3541,3541,Aloin,Harhoff,Male,1986-01-03,,Health,Mass Customer,N,No,9
3542,3542,Perl,Suddaby,Female,1975-03-11,Financial Analyst,Financial Services,Mass Customer,N,No,12
3543,3543,Shanie,Zahor,Female,1986-12-25,Food Chemist,Health,High Net Worth,N,Yes,10
3544,3544,Benoite,Trahmel,Female,1998-08-13,Help Desk Technician,,Affluent Customer,N,No,8
3545,3545,Wenonah,Filgate,Female,1974-07-19,Developer II,,High Net Worth,N,No,9
3546,3546,Hally,Pollie,Female,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,8
3547,3547,Ganny,Dwerryhouse,Male,1975-05-06,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,6
3548,3548,Dalli,Seden,Male,1958-08-02,,,Affluent Customer,N,No,7
3549,3549,Jodee,Macewan,Female,1966-02-24,Sales Representative,Retail,Mass Customer,N,No,10
3550,3550,Daisey,Britto,Female,1988-11-27,Environmental Tech,Retail,Mass Customer,N,Yes,11
3551,3551,Zed,Douris,Male,1962-05-10,Pharmacist,Health,Mass Customer,N,Yes,12
3552,3552,Ebeneser,Lowde,Male,1992-09-07,Internal Auditor,Retail,Affluent Customer,N,Yes,12
3553,3553,Dietrich,Geggie,Male,1974-12-29,Graphic Designer,Health,Mass Customer,N,No,4
3554,3554,Briggs,Mower,Male,1978-04-06,GIS Technical Architect,IT,Mass Customer,N,Yes,10
3555,3555,Latashia,,Female,1976-02-26,Programmer Analyst II,Manufacturing,Mass Customer,N,No,7
3556,3556,Larina,Gheeorghie,Female,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,No,2
3557,3557,Tisha,Gibbings,Female,1978-05-12,,Health,Affluent Customer,N,No,7
3558,3558,Torey,Sarney,Male,1954-09-05,,,High Net Worth,N,Yes,9
3559,3559,Farra,Bails,Female,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7
3560,3560,Gav,Bonin,Male,1980-09-01,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,12
3561,3561,Emelda,Allbones,Female,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,N,Yes,12
3562,3562,Martynne,Bullivant,Female,1973-01-02,Recruiting Manager,,Affluent Customer,N,No,9
3563,3563,De,Leyband,Female,1990-03-12,,Financial Services,Affluent Customer,N,No,5
3564,3564,Sandy,Olford,Male,1972-05-15,Programmer Analyst IV,,High Net Worth,N,Yes,9
3565,3565,Charyl,Pottiphar,U,,Structural Engineer,IT,High Net Worth,N,Yes,8
3566,3566,Bram,Pheasant,Male,1976-11-02,Social Worker,Health,Affluent Customer,N,Yes,2
3567,3567,Eileen,Ilchenko,Female,1980-09-14,Nurse,Financial Services,Affluent Customer,N,Yes,2
3568,3568,Berthe,Griniov,Female,1955-09-15,Nurse,Retail,Affluent Customer,N,No,8
3569,3569,Janel,Daice,Female,1973-05-18,Senior Editor,,Affluent Customer,N,No,7
3570,3570,Mordy,Hedin,Male,1962-01-31,,Entertainment,Mass Customer,N,No,3
3571,3571,Othilia,Metcalf,Female,1976-06-09,Senior Sales Associate,Property,Mass Customer,N,Yes,4
3572,3572,Willis,Tilston,Male,1986-03-21,Sales Representative,Retail,Affluent Customer,N,Yes,4
3573,3573,Mab,Dwyer,Female,1996-10-16,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,4
3574,3574,Eileen,Eland,Female,1991-02-05,Clinical Specialist,Health,Mass Customer,N,No,9
3575,3575,Kandace,Desesquelle,Female,1973-11-06,Administrative Assistant I,IT,Affluent Customer,N,Yes,6
3576,3576,Rochette,Ebbens,Female,1969-09-19,Account Coordinator,,Mass Customer,N,No,7
3577,3577,Fowler,Scotsbrook,Male,1964-02-18,Staff Scientist,Retail,High Net Worth,N,No,9
3578,3578,Dorella,Sineath,Female,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,No,10
3579,3579,Rachel,Somes,Female,1987-09-15,Software Test Engineer III,Health,High Net Worth,N,No,10
3580,3580,Roby,Samson,Female,1972-04-24,Occupational Therapist,Health,Mass Customer,N,No,7
3581,3581,Lindsy,Ygo,Female,1957-07-10,,,Mass Customer,N,Yes,12
3582,3582,Beryle,Qusklay,Female,1961-12-11,Media Manager II,Property,Mass Customer,N,No,10
3583,3583,Josselyn,Mathey,Female,1965-05-27,Assistant Professor,Retail,Affluent Customer,N,No,8
3584,3584,Adler,Teale,Male,1962-01-14,,Health,Mass Customer,N,No,10
3585,3585,Concordia,Lunbech,Female,1962-07-28,,Financial Services,High Net Worth,N,Yes,8
3586,3586,Abby,Brownstein,Female,1979-02-05,Registered Nurse,Health,Affluent Customer,N,No,11
3587,3587,Ines,Galfour,Female,1997-09-24,,,Affluent Customer,N,No,2
3588,3588,Henrie,Beadman,Female,1961-06-04,Web Developer III,Health,Affluent Customer,N,Yes,6
3589,3589,Nalani,Dummer,Female,1962-02-19,Computer Systems Analyst II,Health,High Net Worth,N,No,8
3590,3590,Carolan,Velez,Female,1978-04-16,,Manufacturing,Mass Customer,N,Yes,10
3591,3591,Dwight,Kinsey,Male,1978-10-28,Accountant III,Financial Services,Mass Customer,N,No,10
3592,3592,Pall,MacCart,Male,1954-04-27,Junior Executive,,Mass Customer,N,No,11
3593,3593,Carry,Abercromby,Female,1996-04-10,Legal Assistant,Retail,Mass Customer,N,No,7
3594,3594,Gustavo,Juschka,Male,1986-01-04,Marketing Assistant,Manufacturing,Mass Customer,N,No,2
3595,3595,Timi,Huson,Female,1975-12-06,Software Consultant,Retail,Mass Customer,N,No,12
3596,3596,Christi,Gilluley,Female,1977-12-25,Executive Secretary,Retail,Mass Customer,N,No,8
3597,3597,Giorgi,,Male,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,7
3598,3598,Penny,McKirdy,Male,1994-12-17,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,6
3599,3599,Lane,Maguire,Male,1956-02-27,Physical Therapy Assistant,,High Net Worth,N,Yes,2
3600,3600,Godart,Gooderick,Male,1962-05-17,Staff Accountant II,,Mass Customer,N,No,8
3601,3601,Fanya,Gethyn,Female,1975-12-23,Junior Executive,IT,Mass Customer,N,No,7
3602,3602,Alicea,Scamwell,Female,1988-11-27,Account Coordinator,Health,Mass Customer,N,No,7
3603,3603,Cale,Yaneev,Male,1954-09-27,Sales Representative,Retail,Mass Customer,N,Yes,11
3604,3604,Findlay,Lubman,Male,1971-04-09,VP Quality Control,Health,High Net Worth,N,Yes,10
3605,3605,Andy,Risely,Male,1994-01-28,Internal Auditor,,Mass Customer,N,No,9
3606,3606,Jamima,Wainscot,Female,1957-02-09,Graphic Designer,,High Net Worth,N,No,10
3607,3607,Troy,Blaydes,Male,2001-05-22,Clinical Specialist,Health,Mass Customer,N,No,8
3608,3608,Conway,Surgen,Male,1973-05-17,Nurse Practicioner,Argiculture,High Net Worth,N,No,12
3609,3609,Chicky,Butterfield,Male,1997-09-02,Marketing Manager,Manufacturing,Mass Customer,N,No,7
3610,3610,Erl,Markel,Male,1987-03-29,Graphic Designer,Financial Services,High Net Worth,N,Yes,8
3611,3611,Uriah,Chantree,Male,1970-04-10,Statistician II,,Affluent Customer,N,Yes,7
3612,3612,Normand,Matous,Male,1979-11-27,,IT,High Net Worth,N,No,6
3613,3613,Fairfax,Pummery,Male,1972-04-21,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,10
3614,3614,Berkie,Gimber,Male,1961-06-23,Environmental Specialist,Retail,Affluent Customer,N,Yes,8
3615,3615,Junia,Napton,Female,1978-07-09,Safety Technician II,IT,Mass Customer,N,Yes,8
3616,3616,Vale,Dagnan,Male,2001-04-02,Product Engineer,Property,High Net Worth,N,No,8
3617,3617,Jessa,Milnthorpe,Female,1990-05-06,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3
3618,3618,Evyn,Rouby,Male,1966-04-28,Statistician IV,Retail,Affluent Customer,N,Yes,10
3619,3619,Myranda,Cridland,Female,1996-02-17,Administrative Assistant IV,,Mass Customer,N,Yes,1
3620,3620,Gerry,Ackhurst,Male,1991-07-30,Computer Systems Analyst II,Retail,Mass Customer,N,No,4
3621,3621,Umeko,Hearfield,Female,1975-01-16,Developer IV,Health,High Net Worth,N,No,4
3622,3622,Anetta,Brosenius,Female,1983-09-02,Compensation Analyst,Financial Services,Mass Customer,N,No,8
3623,3623,Oren,Barwack,Male,1984-11-25,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,9
3624,3624,Lenka,,Female,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,Yes,9
3625,3625,Cammie,Rubinfeld,Female,1953-11-30,VP Marketing,Manufacturing,High Net Worth,N,Yes,5
3626,3626,Cora,Hince,Female,1978-09-02,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,10
3627,3627,Loren,Pischof,Male,1961-08-12,Teacher,Health,High Net Worth,N,Yes,8
3628,3628,Sharron,Gaynes,Female,1974-10-17,Financial Advisor,Financial Services,Mass Customer,N,Yes,7
3629,3629,Vale,Starcks,Female,1976-10-29,Editor,Health,High Net Worth,N,No,11
3630,3630,Jeni,Heymes,Female,1978-11-15,Tax Accountant,Property,Affluent Customer,N,Yes,8
3631,3631,Mignonne,Barwood,Female,1962-07-01,Project Manager,IT,High Net Worth,N,Yes,9
3632,3632,Elena,Sandys,Female,1990-03-27,Teacher,,Mass Customer,N,No,2
3633,3633,Donavon,Ainsby,Male,1983-04-18,Biostatistician III,Health,Mass Customer,N,No,8
3634,3634,Clemence,Kornas,Female,1963-06-01,Speech Pathologist,,High Net Worth,N,Yes,11
3635,3635,Elset,,Female,1977-07-06,VP Marketing,Retail,High Net Worth,N,No,7
3636,3636,Trudi,Bickerstasse,Female,1970-06-24,Director of Sales,Financial Services,Mass Customer,N,Yes,6
3637,3637,Luigi,Edgeworth,Male,1958-01-01,,Manufacturing,Affluent Customer,N,Yes,10
3638,3638,Fifi,Dorrins,Female,1996-05-04,Associate Professor,Manufacturing,Mass Customer,N,No,4
3639,3639,Megan,Perrygo,Female,1974-01-11,Food Chemist,Health,High Net Worth,N,No,5
3640,3640,Merralee,Forman,Female,1985-04-28,Staff Scientist,,Mass Customer,N,No,10
3641,3641,Wolfie,Hoyes,Male,1975-10-02,Civil Engineer,Manufacturing,Affluent Customer,N,No,2
3642,3642,Ardith,Portigall,Female,1962-05-21,,,Affluent Customer,N,Yes,3
3643,3643,Bettye,Dumberrill,Female,1971-02-08,Technical Writer,,Mass Customer,N,No,8
3644,3644,Peder,Frotton,Male,1968-01-18,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,10
3645,3645,Cozmo,Rylstone,Male,1961-07-04,Structural Analysis Engineer,Manufacturing,High Net Worth,N,No,9
3646,3646,Allene,Pauly,Female,1981-10-22,Social Worker,Health,Mass Customer,N,No,12
3647,3647,Carlyle,Frape,Male,1971-11-07,Marketing Manager,,Affluent Customer,N,No,12
3648,3648,Tracie,Bartolomeoni,Female,1954-02-21,Paralegal,Financial Services,Mass Customer,N,No,4
3649,3649,Jayne,Gawthrope,Female,1977-07-12,Office Assistant II,Property,Mass Customer,N,Yes,9
3650,3650,Darrelle,Rosas,Female,1999-10-21,Office Assistant I,IT,Mass Customer,N,Yes,10
3651,3651,Baxie,,Male,1999-11-15,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,3
3652,3652,Aldrich,Camble,Male,1955-02-06,Nurse,Health,High Net Worth,N,Yes,9
3653,3653,Devlen,Perrett,Male,1991-01-04,Environmental Specialist,,Mass Customer,N,Yes,7
3654,3654,Kenyon,Paddefield,U,,Electrical Engineer,Manufacturing,Mass Customer,N,No,8
3655,3655,Waldemar,Mostin,Male,1974-06-01,,,Mass Customer,N,Yes,3
3656,3656,Talia,Sidnell,Female,1976-12-24,,Property,Mass Customer,N,Yes,10
3657,3657,Wyatan,Rogeon,Male,1961-07-24,,,High Net Worth,N,No,8
3658,3658,Bo,Vell,Male,1962-10-20,,Entertainment,Mass Customer,N,Yes,9
3659,3659,Farra,Catto,Female,1976-12-23,VP Sales,Financial Services,High Net Worth,N,No,12
3660,3660,Gradeigh,Hothersall,Male,1981-03-14,Administrative Assistant IV,Financial Services,Mass Customer,N,No,9
3661,3661,Tadeas,Shitliff,Male,1965-12-18,Research Associate,Manufacturing,Mass Customer,N,Yes,1
3662,3662,Pippo,Cator,Male,1977-12-30,Community Outreach Specialist,Retail,Mass Customer,N,No,7
3663,3663,Hermy,Casement,Male,1998-02-10,Information Systems Manager,,Affluent Customer,N,No,10
3664,3664,Faina,Czaja,Female,1990-02-23,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,5
3665,3665,Toma,Klaaasen,Female,1989-03-23,Dental Hygienist,Health,Mass Customer,N,No,8
3666,3666,Mathew,Marousek,Male,1957-03-27,Statistician II,Health,High Net Worth,N,No,8
3667,3667,Nettie,Goghin,Female,1983-02-06,Graphic Designer,Retail,Mass Customer,N,Yes,10
3668,3668,Katlin,Ragsdale,Female,1955-02-09,Desktop Support Technician,Property,Mass Customer,N,Yes,10
3669,3669,Maynard,Isaq,Male,1977-06-18,Design Engineer,Manufacturing,Affluent Customer,N,No,3
3670,3670,Leupold,Bernardini,Male,1977-03-20,,Financial Services,Affluent Customer,N,Yes,4
3671,3671,Crystie,Deshorts,Female,1992-01-05,Programmer Analyst III,,Affluent Customer,N,No,5
3672,3672,Werner,Yglesias,Male,1987-05-25,,IT,Mass Customer,N,Yes,12
3673,3673,Tobin,Fucher,Male,1979-09-28,,Manufacturing,Mass Customer,N,Yes,10
3674,3674,Rodger,Gores,Male,1998-12-24,Tax Accountant,Property,Mass Customer,N,No,9
3675,3675,Samuele,Heller,Male,1999-12-17,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,5
3676,3676,Derk,Willingale,Male,1965-12-15,Health Coach I,Health,Affluent Customer,N,No,5
3677,3677,Bartel,Fonteyne,Male,1986-07-11,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,10
3678,3678,Tonya,Worthington,Female,1969-08-06,Engineer IV,Manufacturing,Mass Customer,N,No,3
3679,3679,Murielle,Klimkov,Female,1992-05-05,Developer II,,High Net Worth,N,No,9
3680,3680,Sawyere,Onele,Male,1983-08-11,Accountant I,Retail,High Net Worth,N,No,3
3681,3681,Doll,Benedicto,Female,1962-02-06,Community Outreach Specialist,Property,Mass Customer,N,Yes,11
3682,3682,Dukie,Asson,Male,1978-06-15,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,6
3683,3683,Lorain,Maliphant,Female,1957-03-30,Chief Design Engineer,,Mass Customer,N,Yes,8
3684,3684,Jeffie,Mortell,Male,1974-04-25,Food Chemist,Health,High Net Worth,N,Yes,5
3685,3685,Solomon,Ruffles,Male,1989-06-12,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,6
3686,3686,Shirley,Siss,Female,1976-08-06,,Financial Services,High Net Worth,N,Yes,9
3687,3687,Jessie,Wards,Male,1971-10-14,Software Engineer III,Manufacturing,Mass Customer,N,Yes,6
3688,3688,Fritz,Le Merchant,Male,1994-04-27,General Manager,IT,Affluent Customer,N,Yes,9
3689,3689,Orel,Joncic,Female,1967-09-25,,Health,Mass Customer,N,Yes,7
3690,3690,Sheela,Nutton,Female,1957-05-11,Chemical Engineer,Manufacturing,Mass Customer,N,No,11
3691,3691,Mathew,Seid,Male,1973-08-16,Environmental Tech,Retail,Affluent Customer,N,No,8
3692,3692,Linea,Kubica,Female,1961-11-05,Business Systems Development Analyst,,High Net Worth,N,Yes,8
3693,3693,Brenna,Raft,Female,1985-01-19,,Manufacturing,Affluent Customer,N,Yes,12
3694,3694,Antoni,MacAllister,Male,1984-04-19,,Health,Mass Customer,N,Yes,8
3695,3695,Lem,Clamp,Male,1978-02-27,Account Coordinator,Entertainment,Affluent Customer,N,Yes,5
3696,3696,Orlan,Dunning,Male,1962-12-11,Senior Financial Analyst,Financial Services,High Net Worth,N,No,3
3697,3697,Zebedee,Christal,Male,1978-10-10,Recruiting Manager,,Mass Customer,N,Yes,10
3698,3698,Devon,Baudic,Female,1995-10-03,Geological Engineer,Manufacturing,Mass Customer,N,No,7
3699,3699,Lillian,Somerfield,Female,1990-10-08,Recruiting Manager,Manufacturing,Mass Customer,N,No,7
3700,3700,Lazar,Restall,Male,1971-09-06,Associate Professor,Entertainment,Mass Customer,N,No,3
3701,3701,Anstice,Dunsmuir,Female,1974-01-20,Physical Therapy Assistant,,Affluent Customer,N,No,9
3702,3702,Floyd,Meharry,Male,1993-02-18,Biostatistician IV,Health,Mass Customer,N,No,9
3703,3703,Kelvin,Oldford,Male,1973-06-18,Teacher,Property,Affluent Customer,N,No,10
3704,3704,Haslett,Ropars,Male,1975-05-08,Health Coach III,Health,High Net Worth,N,Yes,6
3705,3705,Tedmund,Clawsley,Male,1971-12-04,,Manufacturing,Mass Customer,N,Yes,10
3706,3706,Darby,Jellett,Male,1966-04-03,Assistant Professor,Argiculture,Affluent Customer,N,Yes,9
3707,3707,Marten,Posnette,Male,1993-05-16,Senior Editor,Retail,Mass Customer,N,Yes,5
3708,3708,Lois,Laskey,Female,1963-05-15,Cost Accountant,Financial Services,Mass Customer,N,No,9
3709,3709,Lilly,Roubay,Female,1955-03-31,GIS Technical Architect,Health,Mass Customer,N,No,5
3710,3710,Sallyann,Stangoe,Female,1974-08-22,Physical Therapy Assistant,,Mass Customer,N,No,4
3711,3711,Ellene,Scinelli,Female,1961-05-04,Associate Professor,Manufacturing,Affluent Customer,N,Yes,6
3712,3712,Esmeralda,Klousner,Female,1957-07-12,Recruiting Manager,Financial Services,Mass Customer,N,No,12
3713,3713,Cynthy,Snoad,Female,1993-02-03,,Telecommunications,High Net Worth,N,Yes,7
3714,3714,Lemuel,Gerram,Male,1962-03-30,VP Sales,Manufacturing,Mass Customer,N,No,9
3715,3715,Willow,Rusbridge,Female,1974-11-08,Computer Systems Analyst I,Argiculture,High Net Worth,N,Yes,2
3716,3716,Kari,Bamlett,Female,1998-08-24,,Retail,Affluent Customer,N,No,10
3717,3717,Arlin,Woollacott,Male,1958-12-07,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,4
3718,3718,Damiano,,U,,Geologist IV,IT,Mass Customer,N,Yes,10
3719,3719,Dorette,Attridge,Female,1956-10-19,Sales Representative,Retail,Mass Customer,N,No,11
3720,3720,Adelice,Tams,Female,1972-08-15,,,Mass Customer,N,No,5
3721,3721,Merrili,Potticary,Female,1994-10-13,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,12
3722,3722,Merilee,Hammerson,Female,1975-11-07,,Retail,Mass Customer,N,No,8
3723,3723,Justine,Pirt,Female,1993-10-22,Accountant II,Financial Services,High Net Worth,N,No,8
3724,3724,Griffith,Minor,Male,1976-03-23,,IT,Affluent Customer,N,No,10
3725,3725,Elisha,Venny,Male,1970-07-21,Research Assistant II,,Mass Customer,N,Yes,10
3726,3726,Ange,Austick,Female,1976-06-17,GIS Technical Architect,Property,Mass Customer,N,No,4
3727,3727,Eba,Youle,U,,Assistant Professor,IT,Mass Customer,N,No,9
3728,3728,Chanda,Garmons,Female,1986-09-01,Technical Writer,Property,Affluent Customer,N,Yes,9
3729,3729,Armand,McNish,Male,1960-12-16,Financial Analyst,Financial Services,Mass Customer,N,No,8
3730,3730,Joann,Clemson,Female,1960-02-18,Junior Executive,Manufacturing,Affluent Customer,N,No,8
3731,3731,Jandy,Rodgers,Female,1991-10-27,Chief Design Engineer,,Mass Customer,N,No,11
3732,3732,Shawn,De Hooge,Female,1992-06-07,Research Associate,Manufacturing,Mass Customer,N,No,8
3733,3733,Shelden,Rodenburg,Male,1977-11-01,,,Mass Customer,N,No,8
3734,3734,Trixi,Wickes,Female,1977-01-07,Help Desk Technician,Manufacturing,Mass Customer,N,No,10
3735,3735,Cchaddie,Heffron,Male,1961-12-02,Senior Quality Engineer,Entertainment,Mass Customer,N,No,9
3736,3736,Charles,Brounfield,Male,1992-03-13,Senior Developer,Argiculture,Mass Customer,N,Yes,1
3737,3737,Elyssa,De Witt,Female,1981-03-21,Design Engineer,Manufacturing,Affluent Customer,N,No,10
3738,3738,Lucila,Smalls,Female,1959-12-19,Professor,Financial Services,High Net Worth,N,Yes,7
3739,3739,Gates,Nelthorpe,Female,1991-08-27,Environmental Tech,IT,High Net Worth,N,No,10
3740,3740,Rania,Poulter,Female,1979-12-03,Dental Hygienist,Health,Mass Customer,N,No,7
3741,3741,Mollee,Jeavons,Female,1970-02-01,Nurse,,Affluent Customer,N,Yes,1
3742,3742,Veda,Faill,Female,1961-11-09,Editor,Property,High Net Worth,N,Yes,10
3743,3743,Riki,Aimable,Female,1986-08-02,Tax Accountant,Property,Mass Customer,N,No,7
3744,3744,Franchot,Loeber,Male,1981-01-05,,Financial Services,Mass Customer,N,Yes,8
3745,3745,Randy,Duligall,Female,1977-12-05,Dental Hygienist,Health,Mass Customer,N,Yes,12
3746,3746,Thaddeus,McLurg,Male,1961-09-01,Developer II,,Affluent Customer,N,Yes,4
3747,3747,Valerye,Yukhtin,Female,1990-02-24,Web Developer IV,Manufacturing,Mass Customer,N,Yes,6
3748,3748,Maurise,Beal,Male,1956-01-10,Staff Scientist,,Affluent Customer,N,Yes,9
3749,3749,Blondelle,Swynley,Female,2001-04-21,,IT,Affluent Customer,N,No,7
3750,3750,Yanaton,Beacom,Male,1972-04-14,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,8
3751,3751,Millicent,Nacci,Female,1978-12-28,Environmental Specialist,,Affluent Customer,N,Yes,9
3752,3752,Peta,Nunes Nabarro,Female,1961-09-15,Administrative Assistant I,Argiculture,Affluent Customer,N,Yes,9
3753,3753,Ebony,Peagrim,Female,1997-08-21,Office Assistant II,Manufacturing,Mass Customer,N,No,11
3754,3754,Emmy,MacGibbon,Female,1961-02-16,,Telecommunications,Mass Customer,N,No,10
3755,3755,Stephen,Garnar,Male,1994-05-10,Chief Design Engineer,Financial Services,High Net Worth,N,Yes,7
3756,3756,Barry,,Male,1977-07-08,,,Affluent Customer,N,No,11
3757,3757,Hyacinthia,Crain,Female,1999-09-12,Information Systems Manager,,Affluent Customer,N,No,3
3758,3758,Naomi,Whiles,Female,1959-07-30,Recruiting Manager,Telecommunications,Mass Customer,N,Yes,9
3759,3759,Sue,Batstone,Female,1995-03-04,Programmer IV,Property,Mass Customer,N,Yes,5
3760,3760,Bryana,Vennart,Female,1976-06-09,,Financial Services,Mass Customer,N,No,4
3761,3761,Zarla,Seyers,Female,1973-07-20,Biostatistician II,Telecommunications,Mass Customer,N,Yes,11
3762,3762,Marinna,Ors,Female,1967-03-22,,Property,Mass Customer,N,No,6
3763,3763,Law,Jore,Male,1981-01-27,Quality Control Specialist,,Affluent Customer,N,Yes,7
3764,3764,Nonie,Newson,Female,1957-05-06,Cost Accountant,Financial Services,Mass Customer,N,Yes,7
3765,3765,Bobbe,Lomaz,Female,1963-06-01,Automation Specialist IV,Property,Mass Customer,N,No,10
3766,3766,Marcos,Algar,Male,1970-04-13,Desktop Support Technician,Financial Services,Mass Customer,N,Yes,10
3767,3767,Man,Bigglestone,Male,1982-09-14,Web Developer IV,,High Net Worth,N,No,9
3768,3768,Christina,Grevatt,Female,1971-01-17,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,10
3769,3769,Kerry,Wooldridge,Male,1993-01-19,Desktop Support Technician,Health,High Net Worth,N,Yes,7
3770,3770,Caddric,Ruddiforth,Male,1988-02-02,Legal Assistant,Argiculture,Mass Customer,N,No,8
3771,3771,Pippy,Matysiak,Female,1974-09-08,Electrical Engineer,Manufacturing,Mass Customer,N,No,5
3772,3772,Anselma,Rennie,Female,1999-02-07,Physical Therapy Assistant,Manufacturing,Mass Customer,N,Yes,6
